sow			sTEC			lon			lat
20700.0		-0.00184461527954		121.700079986		26.9970131572
20701.0		-0.00230328974611		121.700513817		26.9972574454
20702.0		-0.00318730297643		121.700947685		26.9975016626
20703.0		-0.00298744276486		121.701381589		26.9977458087
20704.0		-0.00519024962823		121.70181553		26.9979898836
20705.0		-0.00730543225693		121.702249508		26.9982338875
20706.0		-0.006344643077		121.702683522		26.9984778202
20707.0		-0.00565865919439		121.703117572		26.9987216818
20708.0		-0.00183650986829		121.703551659		26.9989654723
20709.0		0.00260118672303		121.703985783		26.9992091916
20710.0		0.00593372666276		121.704419943		26.9994528398
20711.0		0.00408595986553		121.704854139		26.9996964168
20712.0		-0.0054174531521		121.705288372		26.9999399227
20713.0		-0.0113473694272		121.705722642		27.0001833573
20714.0		-0.0118172642861		121.706156948		27.0004267209
20715.0		-0.0103891617118		121.70659129		27.0006700132
20716.0		-0.00661030447027		121.707025669		27.0009132343
20717.0		-0.00478230098373		121.707460084		27.0011563842
20718.0		-0.00655040158209		121.707915508		27.0028163271
20719.0		-0.00937903310314		121.708350321		27.0030595156
20720.0		-0.00916293198049		121.70878517		27.0033026328
20721.0		-0.00635496681351		121.709220055		27.0035456787
20722.0		-0.00457757731647		121.709677247		27.0052061248
20723.0		-0.00251770799728		121.71011253		27.0054492089
20724.0		-0.000884806826744		121.71054785		27.0056922216
20725.0		0.000124838888076		121.710983206		27.0059351629
20726.0		-0.000439694075795		121.711418599		27.0061780329
20727.0		0.000515554763738		121.711854027		27.0064208315
20728.0		0.00283961223262		121.712289493		27.0066635587
20729.0		0.00253276679267		121.712724994		27.0069062146
20730.0		0.000621286839023		121.713160532		27.007148799
20731.0		-5.74462375334e-05		121.713596107		27.0073913121
20732.0		-0.000695847527135		121.714031717		27.0076337537
20733.0		-0.0048710226673		121.714467365		27.0078761239
20734.0		-0.00763253006229		121.714903048		27.0081184227
20735.0		-0.00661079890447		121.715338768		27.0083606501
20736.0		-0.00708851077205		121.715774524		27.008602806
20737.0		-0.00929210533385		121.716210316		27.0088448905
20738.0		-0.0105501529629		121.716646145		27.0090869035
20739.0		-0.0108326011571		121.71708201		27.0093288451
20740.0		-0.00863019177319		121.717517911		27.0095707152
20741.0		-0.0092406208382		121.717953849		27.0098125138
20742.0		-0.012377201664		121.718389823		27.010054241
20743.0		-0.0112179420636		121.718825833		27.0102958966
20744.0		-0.0108794614475		121.719261879		27.0105374808
20745.0		-0.0150746956771		121.719697962		27.0107789935
20746.0		-0.0174646742296		121.720134081		27.0110204346
20747.0		-0.0170985575838		121.720570236		27.0112618043
20748.0		-0.01522913874		121.721006427		27.0115031024
20749.0		-0.0125205810913		121.721442655		27.011744329
20750.0		-0.013908391121		121.721878919		27.0119854841
20751.0		-0.0162532885969		121.722315219		27.0122265676
20752.0		-0.0198269692795		121.722751555		27.0124675796
20753.0		-0.0214449100221		121.723187927		27.01270852
20754.0		-0.0174546161693		121.723624336		27.0129493889
20755.0		-0.0141348585047		121.72406078		27.0131901862
20756.0		-0.0167532265984		121.724497261		27.0134309119
20757.0		-0.0204196195184		121.724933778		27.013671566
20758.0		-0.0217833996498		121.725370331		27.0139121486
20759.0		-0.021297460793		121.72580692		27.0141526595
20760.0		-0.0182524712938		121.726243546		27.0143930988
20761.0		-0.0165575962479		121.726680207		27.0146334666
20762.0		-0.0170430202264		121.727152186		27.016298306
20763.0		-0.0149695963765		121.727589245		27.0165387091
20764.0		-0.0102468125176		121.728026341		27.0167790405
