sod			sTEC			lon			lat			ele			azi
1.0		0.0		119.45153449525081		27.582252912476388		42.11373381759718		321.83683716101444
2.0		-0.0017105375200474479		119.45210185864138		27.582378091275608		42.117161124033935		321.84524029432066
3.0		-0.00021141485170625765		119.45303379539091		27.582112922572172		42.12064693700287		321.8537422629929
4.0		0.002173088308016889		119.45395167521218		27.581846535024706		42.12402404178378		321.86206108344305
5.0		0.001956502380659734		119.4545240161809		27.58197179232715		42.12749165828739		321.8705327357421
6.0		0.0032743128070984173		119.45509657993175		27.58209697226779		42.13096097933414		321.87900745975094
7.0		0.0014628264929303035		119.4556647310485		27.582221716828112		42.13439571236771		321.88742401110676
8.0		0.00014442139471731162		119.4562364512437		27.58234664289257		42.13785835278797		321.8958878423024
9.0		0.00247353955684462		119.45680377262772		27.582471135680827		42.14128652105249		321.90429367189677
10.0		0.0018545393973489546		119.45773502872326		27.582205119528304		42.14477315186845		321.9127983851043
11.0		-0.0008673237320858495		119.45865223113316		27.58193789455514		42.148151133644504		321.921119824181
12.0		-0.005661813054104606		119.45922452739842		27.5820624623789		42.15161958209613		321.9295942082527
13.0		-0.011291277520552711		119.45979704605172		27.582186952683323		42.15508973245178		321.93807166381504
14.0		-0.010586530210572428		119.46036515502699		27.58231101089217		42.158525329187846		321.94649093338865
15.0		-0.008558418763241666		119.46093682985057		27.58243524793045		42.16198880066624		321.9549574865172
16.0		-0.016119153536463378		119.46150410840256		27.582559054935135		42.16541783108558		321.9633660193439
17.0		-0.019926483002907273		119.46243468283116		27.582292192289046		42.168905280051874		321.971873484091
18.0		-0.017822078196460582		119.46335120682755		27.58202413083996		42.17228413918438		321.9801975486303
19.0		-0.02012952046744848		119.46392345756006		27.58214800941664		42.175753419888814		321.9886746714639
20.0		-0.02251711036184668		119.46449593028612		27.58227181031699		42.179224399854064		321.997154865564
21.0		-0.022615216873015057		119.46506399629477		27.582395182402067		42.182660860611286		322.0055768603535
22.0		-0.02246138598629059		119.4656356249184		27.582518730646623		42.186125163455515		322.0140461423963
23.0		-0.024696862135120214		119.46620285981314		27.582641852096266		42.1895550563465		322.02245738542274
24.0		-0.024310708148700625		119.46713275156227		27.582374143913512		42.1930433237495		322.0309676087263
25.0		-0.01971812081793339		119.46804859614544		27.582105246939655		42.19642306059751		322.0392943056001
26.0		-0.019114624859871414		119.46862080051598		27.582228436501953		42.19989317384636		322.0477741742025
27.0		-0.024492489020811796		119.46919322648698		27.58235154823159		42.203364983723006		322.0562571138673
28.0		-0.030629456468954094		119.46976124870237		27.582474234421618		42.20680230879458		322.0646818408683
29.0		-0.031563756429228776		119.47033283029864		27.582597094106074		42.21026744330662		322.0731538588378
30.0		-0.025454023782242124		119.47090002071151		27.582719530230353		42.21369819897612		322.0815678190547
31.0		-0.023106846024294952		119.47182922877062		27.582450977469197		42.217187285096685		322.09008080796207
32.0		-0.030815991557051343		119.4727443929411		27.582181245923		42.22056790000179		322.0984101440528
33.0		-0.03641648715757928		119.473316550122		27.582303746704838		42.224038846084326		322.1068927654684
34.0		-0.0355312862490001		119.47388892850874		27.58242616949812		42.22751148615012		322.1153784577242
35.0		-0.03477106684025741		119.47445690610738		27.58254817002312		42.230949675839554		322.12380592399023
36.0		-0.03709410821307797		119.47502843984833		27.582670341382173		42.23441564230319		322.13228068490884
37.0		-0.036327338099340814		119.47559558495527		27.582792092411864		42.23784726104949		322.1406973693328
38.0		-0.029693573881686978		119.47652410831512		27.582522696031987		42.24133716615759		322.14921313091423
39.0		-0.026882527467775072		119.47743859107486		27.582252130867253		42.244718659451706		322.15754511312787
40.0		-0.03014304927691248		119.47801070023857		27.582373943103626		42.24819043864478		322.16603049441994
41.0		-0.03170220396869471		119.47858303021422		27.58249567719618		42.251663909181836		322.17451894634166
42.0		-0.03472952069607336		119.479150962371		27.582616992287175		42.255102963767584		322.18294915892494
43.0		-0.03697608223908008		119.47972244742984		27.58273847555671		42.258569762461256		322.1914266698463
44.0		-0.033959200791583516		119.48028954640671		27.58285954172371		42.26200224456843		322.19984608551044
45.0		-0.029286132773089897		119.48121738405956		27.582589302686088		42.2654929689247		322.20836462686094
46.0		-0.02736401328331257		119.48213118441305		27.582317904858037		42.26887534093868		322.2166992621421
47.0		-0.03047190235206817		119.48270324473232		27.5824390287851		42.27234795350791		322.2251874103962
48.0		-0.030172731638238113		119.48327552546917		27.582560074413628		42.27582225477765		322.23367862906423
49.0		-0.027658805111078683		119.48384341136007		27.58268070430276		42.279262174531915		322.2421115950464
50.0		-0.02606947939256972		119.4844148469109		27.582801499719803		42.282729805727904		322.25059186305504
51.0		-0.025963169211657637		119.48498189893414		27.58292188125713		42.28616315146978		322.2590140170164
52.0		-0.0248042401648968		119.48590904987365		27.58265080052416		42.289654695326064		322.26753534525716
53.0		-0.022879404827654028		119.4864696067162		27.582770509533947		42.293037946380736		322.2758726405733
54.0		-0.02313180454728378		119.48739417747446		27.58249900684435		42.296511392578616		322.2843635628935
55.0		-0.022572973870294107		119.48796640814578		27.582619364246675		42.29998652483659		322.2928575554195
56.0		-0.02108214305180014		119.48853424694833		27.582739309167355		42.30342731002995		322.301293281921
57.0		-0.02000259023859746		119.4891056321643		27.58285941696995		42.306895773979285		322.3097763141056
58.0		-0.016466632503230598		119.48967263641181		27.582979114111808		42.31032998362807		322.3182012134587
59.0		-0.01079117416768797		119.49059909963303		27.58270719264723		42.31382234722555		322.32672533573407
60.0		-0.00610043301826096		119.49115960849963		27.582826221797493		42.31720647761992		322.33506529805675
