sod			sTEC			lon			lat			ele
28800.0		0.0159789113676		-153.033496601		19.354702386		51.9389745699
28830.0		0.0268565457214		-153.026261182		19.3393801992		51.8534208255
28860.0		0.024132335714		-153.019481911		19.3240193531		51.7666939385
28890.0		0.0185391554813		-153.012740991		19.3086232872		51.6789523675
28920.0		0.0134227863151		-153.005177474		19.2931587412		51.5902028356
28950.0		-0.00313334436023		-152.998514532		19.2776906016		51.5004944941
28980.0		-0.00496607798059		-152.991455876		19.2621639998		51.4097532421
29010.0		-0.012410846865		-152.984436926		19.246600909		51.3180661922
29040.0		-0.0234744079378		-152.977454622		19.2309986041		51.2253864003
29070.0		-0.0277175756096		-152.970502592		19.2153510061		51.1316087737
29100.0		-0.0477735402444		-152.963590971		19.1996685245		51.0369118395
29130.0		-0.0561524389196		-152.956724205		19.18395598		50.9413790149
29160.0		-0.0518965407496		-152.949448072		19.168157463		50.8447114906
29190.0		-0.0649548630809		-152.942644619		19.1523571521		50.7470755418
29220.0		-0.0620455768149		-152.935877903		19.1365195088		50.6484772391
29250.0		-0.0333636240716		-152.928711721		19.1206008204		50.5489706173
29280.0		-0.0221309104367		-152.92157882		19.1046379071		50.4484766272
29310.0		-0.017886494919		-152.91448405		19.0886360327		50.3470870419
29340.0		-0.0204341378063		-152.907424433		19.0725924515		50.2447540102
29370.0		-0.0305282528775		-152.900393715		19.0565009889		50.1413692213
29400.0		-0.0283949065929		-152.893401842		19.0403722173		50.0371178519
29430.0		-0.0188132509438		-152.886453164		19.0242110125		49.9320860252
29460.0		-0.0145269872805		-152.879530499		19.0079998041		49.825964876
29490.0		-0.0183577093662		-152.872643035		18.9917484493		49.7189276461
29520.0		-0.0326519994967		-152.86579074		18.9754572332		49.6109794659
29550.0		-0.0304223444641		-152.858976446		18.9591294666		49.5021790296
29580.0		-0.0195972495383		-152.851749009		18.9426834312		49.3924423562
29610.0		-0.0312477433556		-152.844558301		18.926196006		49.2818653831
29640.0		-0.0399703892185		-152.837848966		18.9097468794		49.1703994373
29670.0		-0.0332392269606		-152.830720368		18.8931676352		49.057933305
29700.0		-0.03944793085		-152.823629211		18.8765487092		48.9446578474
29730.0		-0.039629604961		-152.816579749		18.8598950306		48.8306613543
29760.0		-0.020236740726		-152.809555081		18.8431887542		48.71562606
29790.0		0.00139740851881		-152.802564284		18.8264399416		48.5997313393
29820.0		0.0269419980294		-152.795607248		18.8096488017		48.4829811242
29850.0		0.0368611314075		-152.788235269		18.7927171714		48.365438532
29880.0		0.0401308174705		-152.781346156		18.7758406799		48.2470147032
29910.0		0.0600518697433		-152.774493617		18.7589259478		48.1278092566
29940.0		0.0796586863876		-152.767221538		18.7418602817		48.0077727865
29970.0		0.0882061681678		-152.75997605		18.7247417617		47.8867914884
30000.0		0.0899390257587		-152.752766757		18.707581278		47.7650609891
30030.0		0.0896781751606		-152.745597821		18.6903838146		47.6426712438
30060.0		0.0936962572151		-152.738452595		18.6731312575		47.5192967075
30090.0		0.0873649520351		-152.731340055		18.6558338757		47.3951220911
30120.0		0.073808539749		-152.724260013		18.6384918017		47.2701499078
30150.0		0.0550828215349		-152.717215478		18.6211087617		47.1444474588
30180.0		0.0386802808846		-152.710201495		18.6036795549		47.0179210959
30210.0		0.0398244246417		-152.702765088		18.5860752358		46.8906736624
30240.0		0.0460915099777		-152.695360269		18.5684221792		46.7626551143
30270.0		0.036306970819		-152.688439702		18.5508540881		46.6337493648
30300.0		0.0190781970984		-152.680636959		18.5329616249		46.5041559495
30330.0		0.0180333185111		-152.673791494		18.5153158267		46.3739660341
30360.0		0.0186331799121		-152.666049759		18.4973213547		46.2428473691
30390.0		0.00828863715743		-152.659259492		18.4795766153		46.1109892545
30420.0		-0.00742959670167		-152.65157987		18.4614827719		45.9783926042
30450.0		-0.0288343051259		-152.644395045		18.4434970489		45.8451286704
30480.0		-0.0471043284346		-152.637239635		18.4254629299		45.7110991378
30510.0		-0.0441035436783		-152.6296564		18.4072242143		45.5764096518
30540.0		-0.033630464024		-152.622103794		18.3889346958		45.4410096301
30570.0		-0.031956594206		-152.614575935		18.3705878745		45.3047810057
30600.0		-0.0464163526464		-152.607082127		18.3521949562		45.1679264379
30630.0		-0.0533108858464		-152.599626366		18.3337610358		45.0305378977
30660.0		-0.0535111842769		-152.592192429		18.3152674851		44.8922774491
30690.0		-0.0577275228564		-152.584789122		18.2967249913		44.7533382933
30720.0		-0.063537723216		-152.577416096		18.2781335348		44.6137196026
30750.0		-0.0849850783205		-152.569146859		18.2591295195		44.4734963594
30780.0		-0.10163933304		-152.561834982		18.2404373755		44.33256573
30810.0		-0.10850967215		-152.554556178		18.2217007883		44.1910357768
30840.0		-0.117207072486		-152.546376156		18.2025328898		44.0488554842
30870.0		-0.123675495934		-152.539151644		18.1836898392		43.9059050986
30900.0		-0.124205872248		-152.531028029		18.1644093982		43.7623896928
30930.0		-0.118515156838		-152.523407536		18.1452809978		43.6184016887
30960.0		-0.121081438371		-152.51580801		18.1260910003		43.473598417
30990.0		-0.128256397034		-152.507770922		18.1066446978		43.3281763553
31020.0		-0.139456026894		-152.499762556		18.0871421874		43.1821328278
31050.0		-0.144829846331		-152.491786198		18.0675878699		43.0355463405
31080.0		-0.133396123688		-152.483836663		18.0479758822		42.8883097108
31110.0		-0.125567619778		-152.475918664		18.028312381		42.7405330728
31140.0		-0.117307422214		-152.468029565		18.0085945948		42.5921650847
31170.0		-0.102829026746		-152.460163592		17.9888158838		42.4430845882
31200.0		-0.0971757052846		-152.452329805		17.9689877721		42.2934984353
31230.0		-0.0958013010157		-152.443593546		17.9486610809		42.143499192
31260.0		-0.0679446178784		-152.435815456		17.9287200832		41.9927403409
31290.0		-0.0304949321393		-152.427596482		17.908494324		41.8414210726
31320.0		-0.0196322026965		-152.419405373		17.8882108299		41.6895367902
31350.0		0.00154246881839		-152.410775411		17.8676363129		41.5371693308
31380.0		0.0524331257052		-152.403111575		17.847478461		41.3842073487
31410.0		0.0826213210222		-152.394537826		17.8267865379		41.2307627407
31440.0		0.0994025183274		-152.385991759		17.8060336415		41.0767839479
31470.0		0.111352944321		-152.377467646		17.7852130723		40.9221486744
31500.0		0.125024255207		-152.368974464		17.7643365239		40.7670649897
31530.0		0.154512524301		-152.36051601		17.7434092765		40.6116253422
31560.0		0.176269508687		-152.352076477		17.722411962		40.4554801792
31590.0		0.196523371215		-152.343664515		17.7013559269		40.2988309027
31620.0		0.205048659762		-152.334336314		17.6797171327		40.1416709487
31650.0		0.211148226013		-152.325981483		17.6585427527		39.9840853084
31680.0		0.227518607184		-152.317179818		17.6370407907		39.8259586672
31710.0		0.213620936901		-152.30840764		17.6154796311		39.6674044128
31740.0		0.191610929593		-152.299190252		17.593584065		39.5083708751
31770.0		0.166843560032		-152.290938317		17.5721647235		39.3487348726
31800.0		0.121141706389		-152.281771995		17.5501383387		39.188705198
31830.0		0.084790097068		-152.272639294		17.5280551985		39.0283739607
31860.0		0.0543687437596		-152.26352448		17.5058956954		38.8673893145
31890.0		0.0328854851644		-152.254436185		17.4836714119		38.7059544278
31920.0		-0.00462112232249		-152.245373743		17.4613820392		38.5440607466
31950.0		-0.0505735475234		-152.235867898		17.4387418949		38.3817962531
31980.0		-0.0846874682583		-152.2263858		17.4160300501		38.2190418632
32010.0		-0.101727814497		-152.217405125		17.3935492002		38.0559122153
32040.0		-0.0955855726649		-152.207504473		17.370408539		37.8923556314
32070.0		-0.122804382661		-152.198570067		17.3477905541		37.7282482781
32100.0		-0.131017437921		-152.188718575		17.3245075921		37.5637992402
32130.0		-0.13585332575		-152.178899736		17.3011623435		37.3991001019
32160.0		-0.176365971611		-152.169097843		17.2777349563		37.2337973954
32190.0		-0.195286185307		-152.159321527		17.2542372598		37.0680956626
